title,article_text,article_date,source
Construction worker binaril sa ulo sa kalsada sa Samar,"Patay ang isang construction worker matapos malapitang barilin sa ulo sa lungsod ng Calbayog, Samar nitong Lunes ng umaga.,Kinilala ng awtoridad ang biktima na si Roy Wahingon, 33.,Sa inisyal na imbestigasyon ng mga awtoridad, naglalakad ang biktima sa bahagi ng Rueda St. sa Brgy. East Awang para pumasok sa trabaho kasama ang isang kapwa trabahador.,Biglang sumulpot umano sa likuran niya ang mga salarin atsaka pinutukan siya sa ulo gamit ang hindi pa matukoy na kalibre ng baril. Agad namang tumakas ang mga salarin. ,Patuloy ang imbestigasyon sa krimen. Hindi pa tukoy kung sino ang mga salarin sa pagpatay sa kaniya. ",Aug 30 2022 03:08 AM,https://news.abs-cbn.com/news/08/30/22/construction-worker-binaril-sa-ulo-sa-kalsada-sa-samar
"Balik-'Pilipinas': Paggamit ng 'Filipinas' pinatitigil ng KWF, DepEd","MAYNILA — Pinatitigil ng Komisyon sa Wikang Filipino (KWF) at Department of Education (DepEd) ang paggamit ng ""Filipinas"" bilang pantukoy sa bansa.,Sa isang memorandum na inilabas noong Agosto 26, inutusan ng DepEd ang lahat ng mga pampubliko at pribadong paaralan na itigil ang paggamit ng ""Filipinas,"" alinsunod sa pasya ng KWF noong nakaraang taon.,Dahil dito, pinababalik na rin ang paggamit ng ""Pilipinas."",""Ang opisyal na pangalan ng bansa ay Pilipinas at hindi Filipinas na pinatutunayan ng pinakamataas na batas ng bansa, ang 1987 Konstitusyon,"" sabi ng DepEd.,Ayon sa DepEd, hindi na kailangang baguhin ang nilalaman ng mga learning material tulad ng mga aklat at self-learning module.,""Iwasto na lamang ng mga guro at kawani habang ginagamit sa proseso ng pagtuturo,"" anang ahensiya.,Taong 2013 nang itulak ni National Artist for Literature Virgilio Almario, na noo'y KWF chairman, ang paggamit na ""Filipinas"" bilang pangalan ng bansa.",Aug 30 2022 12:39 PM,https://news.abs-cbn.com/news/08/30/22/balik-pilipinas-paggamit-ng-filipinas-pinatitigil
"Vice Ganda at Ate Gay, nagkaayos na?","MAYNILA -- Umani ng positibong reaksiyon mula sa netizens ang retrato ng komedyanteng si Gil Morales o mas kilala bilang si Ate Gay kung saan kasama niya ang kapwa komedyante at host ng ""It's Showtime"" na si Vice Ganda.,Sa kanyang post sa social media, ibinahagi ni Ate Gay ang retrato kung saan kitang nakayakap siya kay Vice.,""Love love love,"" simpleng caption ni Ate Gay sa kanyang naging post sa Instagram.,Parehong naging parte sina Vice at Ate Gay ng matagumpay na concert ng grupong Beks Battalion.,Matatandaang noong nakaraang taon ay humingi ng tawad si Ate Gay kay Vice, matapos nitong isiwalat ang halaga ng tulong na nakuha niya mula sa huli noong siya ay maospital dahil sa toxic epidermal necrolysis.,Sa dating episode ng ""It's Showtime,"" bagama't walang pinangalanan, inamin ni Vice na nasaktan siya nang makatanggap ng pambabatikos matapos maisapubliko ang naging pagbigay niya ng tulong pinansiyal sa isang tao.",Aug 30 2022 01:03 PM,https://news.abs-cbn.com/entertainment/08/30/22/vice-ganda-at-ate-gay-nagkaayos-na
"Hepe ng Ampatuan police sa Maguindanao, 1 pang pulis patay sa pamamaril","(UPDATE) Patay ang hepe ng Ampatuan municipal police station sa Maguindanao at isa pang pulis na kasama, habang nasa apat ang sugatan matapos silang pagbabarilin ng dalawang hindi pa nakikilalang suspek sa naturang bayan.,Nangyari ang pamamaslang sa Purok 5, Brgy. Poblacion.,""Initial report is that 'yung ating COP (Chief of Police) and one other (ay) killed. And may mga sugatan. Pero inaalam pa natin. Pa-proceed pa 'yung tropa,"" ani Police Brig. Gen. John Guyguyon, regional director ng Bangsamoro Autonomous Region police.,Magse-serve umano ang mga biktima ng warrant of arrest. Pero pagdating sa lugar ay pinaulanan na sila ng mga putok ng baril.,Nagsasagawa ng hot pursuit operation ang pulisya para mahuli ang mga suspek.,Sa isang pahayag, kinumpirma ng pamunuan ng Philippine National Police (PNP) ang insidente at sinabing tinutugis na ang mga nasa likod ng pamamaslang.,""The PNP has intensified efforts in running after lawless elements who ambushed elements of Ampatuan Municipal Police Station while serving Warrants of Arrest on Tuesday morning... We will verify the identity of the casualties and surely we will bring justice to the death of our comrades,"" anila. ",Aug 30 2022 01:10 PM,https://news.abs-cbn.com/news/08/30/22/police-chief-ng-ampatuan-maguindanao-patay-sa-pamamaril
"Chito Miranda, inaming nagko-compare notes sila ni Regine Velasquez sa 'Idol PH'","MAYNILA -- Bilib na bilib si Chito Miranda sa tainga ng kapwa ""Idol Philippines"" judge na si Regine Velasquez. ,Sa Instagram, inamin ng bokalista ng Parokya ni Edgar na minsan ay kinakailangan niyang hingin ang opinyon ng kanyang ""forever seatmate"" sa programa.,""Mukha lang kaming nagkukulitan buong time, pero sa totoo, madalas seryoso din kami. Minsan kelangan ko talaga humingi ng tulong when it comes to technical s**t kaya buti talaga katabi ko si Ate Reg. 'Ate Reg...tama ba 'yung narinig ko? Flat ba 'yun?' And she'd whisper back, '...yes', without looking up from her paper para 'di halata na nagko-compare notes kami,"" ani Miranda.,Ayon kay Miranda, mahirap na marinig ang mga maliliit na mali, lalo na kapag live performance.,""Minsan kasi 'di mo talaga mapapansin kung live mo pinapanood 'yung performance, lalo na kung super ganda ng tunog sa studio... but you could always count on Ate Reg to hear the smallest sharps and flats na hindi mo basta basta mapapansin,"" dagdag ni Miranda.,Sa kanyang post, naibahagi rin ni Miranda kung paano ang masayang samahan nila bilang mga hurado sa programa.,""Pero most of the time nagkukulitan lang talaga kami at pa-simpleng kumakain ng snacks na tinatago namin sa ilalim ng judges table. Minsan nga parang buffet na yung ilalim ng lamesa namin sa dami ng snacks: may chips, cookies, sandwiches... minsan nga may halo-halo pa,"" ani Miranda.",Aug 30 2022 11:44 AM,https://news.abs-cbn.com/entertainment/08/30/22/chito-inaming-nagko-compare-notes-sila-ni-regine-sa-idol-ph
Pagdukot sa 2 dalagita pinabulaanan ng Davao police,"Pinabulaanan nitong Lunes ng Davao City Police Office ang 2 napaulat na insidente ng pagdukot sa lungsod.,Iginiit ni Davao City police director Col. Alberto Lupaz na walang nangyaring kidnapping matapos umamin ang 14 anyos na babae mula Toril District na siya mismo ang sumama at sumakay sa sasakyan ng isang lalaking hindi niya kilala.,Nagtampo kasi umano ang dalagita sa kaniyang mga magulang matapos kumpiskahin ang kaniyang cellphone.,Nailigtas ang babae sa General Santos City matapos dalhin doon ng lalaki.,Pinabulaanan din ng Davao police ang kumalat sa social media na pagkawala ng isang 17 anyos na babae mula Matina Aplaya noong nakaraang linggo.,Inamin ng dalagita na umalis at pumunta siya sa Bukidnon dahil sa sakit na hindi niya masabi.,Nagbabala naman ang Davao police sa mga nagpapakalat ng maling impormasyon sa social media.",Aug 30 2022 12:30 PM,https://news.abs-cbn.com/news/08/30/22/pagdukot-sa-2-dalagita-pinabulaanan-ng-davao-police
"Donny Pangilinan, Belle Mariano spotted sa Thailand",,Aug 29 2022 09:23 PM,https://news.abs-cbn.com/video/entertainment/08/29/22/donbelle-spotted-sa-thailand
"Lalaking nanaksak umano ng sariling ina sa Naga City, arestado na","
Arestado ng mga tauhan ng Naga City Police Office-Station 2 ang 38-anyos na lalaking nanaksak umano sa kaniyang sariling ina nitong Linggo.,Ani Police Senior Master Sergeant Tobias Bongon III, umuwi ang suspek sa bahay nila sa Barangay Concepcion Pequeña, Naga City isang araw matapos ang insidente dahil umano sa gutom.,""Pinuntahan ito ng ating mga kasamahan sa Cadlan, Pili, Camarines Sur. Nanghihingi na umano ito ng pagkain. Nanlilimos na. Kaya nag-proceed doon ang ating tropa. Pero hindi na inabutan. Eventually nga, sa patuloy na pagtugis, naabutan po ito sa kanilang bahay,"" sabi ni Bongon.,Kuwento ng suspek sa pulis, nagdilim umano ang paningin niya sa ina dahil sa pangsesermon bunsod ng madalas niyang paglalasing.,Hindi na narekober ang kitchen knife na ginamit ng suspek. Itinapon umano niya ito matapos saksakin din ang sarili bago tumakas.,Maayos na ang kondisyon ng suspek matapos operahan ang mga sugat sa tiyan. Frustrated parricide ang haharapin niyang kaso, ayon sa pulis.,Patuloy din na nagpapagaling sa tinamong anim na saksak ang kaniyang ina.,""Wala tayong karapatan, kahit ano pa man ang dahilan natin, na saktan ang ating magulang,"" paalala naman ni Bongon.",Aug 30 2022 01:53 PM,https://news.abs-cbn.com/news/08/30/22/lalaking-nanaksak-umano-ng-sariling-ina-arestado-na
MPL Season 10: Yawi ibinahagi ang mga sakripisyo bago ang laban vs. Blacklist,"MAYNILA - Hindi biro ang mga naging sakripisyo ng ilang miyembro ng Echo Philippines para mapatumba ang pinakamalakas na Mobile Legends: Bang Bang team sa buong mundo. ,Kinailangang lumiban ni Tristan ""Yawi"" Cabrera sa graduation ng kaniyang kapatid bago ang kanilang laban nitong Linggo. Bukod pa rito, binabalanse pa ni Yawi ang kaniyang oras bilang isang esports athlete at isang senior high school student sa Mapua University. ,“This week sobrang grabe -- graduation ng kuya ko noong Thursday, tapos hindi ako nakapunta kasi kung pupunta ako mami-miss ko 'yung one scrim and malaking bagay po iyon sa amin,"" pahayag ni Yawi matapos ang kanilang 2-1 win kontra Blacklist International nitong Linggo. ,Pagbabahagi pa niya na hindi siya nakasama sa retrato ng pamilya, dahil tutok siya sa page-ensayo. ,Aminado din ang batikang roamer na may mga pagsubok lalo't umaga ang kaniyang mga klase, at kinakailangan pa niyang mag-training pagkatapos kaya't napupuyat siya. ,Gayunman, itinatawid pa rin niya ito, at natalo ang Blacklist, na koponan ng iniidolo niyang batikang support player na si Johnmar ""OhMyV33nus"" Vilalluna. ,Nahakot ni Yawi ang MVP award noong Game 2 gamit ang kaniyang Rafaela, at Game 3 gamit ang kaniyang Franco, na malaki ang naging papel sa pag-disrupt ng tinatawag na ""UBE strategy"" ng world championship team. ,Ito rin ang nagdala sa Blacklist sa kanilang ika-2 sunod na pagkatalo, na nangyari sa unang pagkakataon habang nasa lineup si OhMyV33nus at si Danerie James ""Wise"" Del Rosario. ,Kasalukuyang ika-tatlo ang Echo Philippines sa standings, na sinundan ng Blacklist, na nasa ika-apat na puwesto. ",Aug 30 2022 02:37 PM,https://news.abs-cbn.com/sports/08/30/22/mpl-yawi-may-mga-sakripisyo-bago-ang-laban-vs-blacklist
Proteksiyon sa konsumer ipinangako sa harap ng bantang taas-presyo sa kuryente,,Aug 30 2022 07:47 PM,https://news.abs-cbn.com/video/business/08/30/22/proteksiyon-sa-konsumer-ipinangako-sa-harap-ng-bantang-taas-presyo-sa-kuryente
"Drayber, pahinante ng delivery truck hinoldap; P600k natangay",,Aug 29 2022 09:12 AM,https://news.abs-cbn.com/video/news/08/29/22/drayber-pahinante-ng-delivery-truck-hinoldap-p600k-natangay
"Ilang parte ng Lemery, Batangas binaha",,Aug 29 2022 11:01 AM,https://news.abs-cbn.com/video/news/08/29/22/bahagi-ng-lemery-batangas-binaha
Bakit bumalik si Seth Fedelin sa bahay nila sa Cavite,"MAYNILA -- Sa kabila ng kasikatan, mas pinili ng aktor na si Seth Fedelin na manatili sa kanilang simpleng bahay sa Cavite kasama ang kanyang pamilya.,""Home is family, happiness and everything. Lahat nandoon,"" pauna ni Fedelin sa pinakabagong vlog ng batikang showbiz reporter na si Ogie Diaz.,""'Yung bahay namin, doon ako ipinanganak. 'Yung kwarto ko ngayon, doon ako ipinanganak. As in 'yung bahay na 'yon wala pa ako, bahay na,"" dagdag na paliwanag ni Fedelin.,
 ,
Kuwento ni Fedelin, noong nagsisimula pa lang siya sa showbiz ay nagkaroon siya ng condominium unit sa Quezon City pero binitiwan niya ito matapos na may mangyari sa kanyang lolo. ,""Nag-2020, nagsimula ang pandemic. Sabi ko talaga kay Mama, 'Ma, bitawan ko ang condo.' Bumalik ako ng Cavite. Pagbalik ko ng Cavite, 'yung bahay unti-unti kong inayos,"" ani Fedelin.,Pag-amin ni Seth, napagtanto niya na habang may maayos siyang tirahan na malapit sa kanyang trabaho ay iba naman ang kalagayan ng kanilang tirahan sa Cavite.,""Doon ko na-realize na ano 'to, hindi tama 'to. Aminado ako na tao lang tayo na nakaramdam tayo... nakahawak tayo ng pera, kasikatan, minsan mawawala tayo sa ano, parang hindi ka na pepedal, hindi ka na papadyak, hayaan mo na lang umandar pababa 'yung ano mo, hindi ka na magsisipag. Hindi mo na maalala 'yung mga bagay-bagay. Doon ako natauhan nung pandemic na hindi ako papayag,"" ani Fedelin.,Sa vlog, naging bukas din si Fedelin sa mga hamong pinagdaanan ng kanilang pamilya na nagpatatag sa kanya. Kabilang na rito ang pagkaka-stroke ng ama noon at ang pagkakaratay din noon sa karamdaman ng kanyang lolo.,""Doon ako natuto, 'yun ang pinakahugot ko sa buhay. Na 'yung lolo ko may colostomy bag, ako naglilinis nun. ... Papa ko tinutulungan ko sa pagligo, si mama tinutulungan ko sa [pagpapaligo kay papa] na which is ilang taon lang ako ng time na 'yon, 13 o 14 that time na hindi siya maganda na makita ng isang bata. Hindi siya maganda, masakit siya. Pero in the end, panis sa akin 'yung ibang bata, 'yun ang iniisip ko,"" ani Fedelin.,Kuwento ni Fedelin, na-stroke ang kanyang ama na kakauwi lang noon mula sa Saudi Arabia nang samahan siya nito sa paglalaro niya ng basketball. ,""Tapos kakasigaw niya, pauwi na kami, talo kami sa game. Naramdamam niya pauwi na kami ... kaming dalawa naglalakad kami sabi niya ''Nak, na-stroke ako,'"" ani Fedelin na sinabing alam ng ama ang tungkol sa stroke dahil nagtapos ito ng kursong Nursing. ,""Muntik na muntik na si papa nun kasi may pumutok na ugat sa ulo niya which is napakadelikado. Nagdarasal kami nun na sana madala sa gamot, buti na lang talaga nadala ng gamot. Ngayon okay na ang papa ko, pero halata mo pa rin na na-stroke. 'Yun ang isa sa bumuo ng pagkatao ko, kung bakit ganito si Seth. Kung bakit si Seth ayaw sa laro-laro. Na-realize ko nang maaga 'yung realidad ng buhay. 'Yung hindi masama na masaya sa isang araw, pero gusto ko 'yung talagang totoong magpapasaya sa akin nang matagal which is 'yung family ko,"" ani Fedelin na aminado na ang takot niya ay ang may hindi magandang mangyari sa kanyang pamilya.,Pag-amin ni Fedelin may pagkakataong nagi-guilty siya sa nangyari sa kanyang ama.,""Sobra. Hanggang ngayon, sobra. Na sana hindi na ako naglaro. Kasi umuwi ang papa ko noon, kakatapos lang ng Pasko. Sana nasa bahay na lang kami. Pero nare-realize ko rin na ito ang buhay namin. Ito ang nakasulat sa libro na mangyayari sa buhay namin. Ito talaga 'yung plano ng Panginoon sa amin,"" ani Fedelin.,Maliban sa kanyang pamilya, inspirasyon din para kay Fedelin ang pumanaw na lolo na aniya ay tumulong sa kanilang pamilya para mabuhay.,Si Fedelin ang tumatayong breadwinner ng kanilang pamilya. ,Giit niya, masaya siya sa pagkakaroon ng simpleng buhay kasama ang kanyang mga magulang at kapatid.,
 ,
Para sa kanyang pamilya, nakabili na si Fedelin ng bukid na tinayuan nila ng dalawang maliit na kubo.,Sa ngayon ay aabangan si Fedelin ng kanyang mga tagahanga sa paparating na seryeng ""Dirty Linen"" kasama si Francine Diaz, Zanjoe Marudo at Janine Gutierrez.",Aug 29 2022 11:29 AM,https://news.abs-cbn.com/entertainment/08/29/22/bakit-bumalik-si-seth-fedelin-sa-bahay-nila-sa-cavite
"Higit P6/L taas-presyo sa diesel, kerosene kasado na sa Agosto 30","(UPDATE) Pumalo sa higit P6 ang pagtaas sa presyo ng diesel at kerosene, na ipatutupad ng mga kompanya ng langis sa Martes, Agosto 30.,Narito ang halaga ng malakihang oil price hike na ipatutupad sa Martes, base sa abiso ng mga kompanya:,
GASOLINA +P1.40/L,
DIESEL +P6.10/L,
KEROSENE +P6.10/L,
GASOLINA +P1.40/L,
DIESEL +P6.10/L,
KEROSENE +P6.10/L,
GASOLINA +P1.40/L,
DIESEL +P6.10/L,
GASOLINA +P1.40/L,
DIESEL +P6.10/L,Ayon sa Department of Energy, tumaas ang demand dahil nagsimula nang mag-imbak ng langis ang mayayamang bansa para sa pagdating ng taglamig.,Aabot ng P16.80 ang kabuuang rollback ng diesel sa loob ng 7 linggo pero sa 2 linggong oil price hike pa lang, kasama na ang sa Martes, katumbas na ito ng P8.70.,Umapela naman ang Liga ng Transportasyon at Operators ng Pilipinas (LTOP) sa Land Transportation Franchising and Regulatory Board (LTFBR) na itaas na ang base fare sa P15 mula P11.,Ayon naman sa LTFRB, panahon na rin para magtaas ng singil ang mga jeep pero pagdedesisyunan pa kung magkano.,""They are due naman na talaga for increase... just a question of that kung magkano ang maibibigay namin na hindi siya magkakaron ng malaking impact sa inflation at impact sa commuters na who would bear the brunt of this fare hike,"" ani LTFRB Chairperson Cheloy Farafil.,May hinihintay lang umanong dokumento ang LTFRB sa grupo ng jeepney drivers na naghain ng petisyon. Posible umanong makapaglabas na sila ng desisyon sa susunod na linggo.,Bukod sa jeep, may nakabinbin ding fare hike petition ang mga bus, taxi, TNVS at UV Express driver na kailangan pang dinggin at desisyunan ng LTFRB.",Aug 29 2022 12:27 PM,https://news.abs-cbn.com/business/08/29/22/diesel-kerosene-higit-p6l-ang-itataas-sa-agosto-30
Pulis arestado sa pagsusugal sa casino,"MAYNILA — Arestado ang isang pulis matapos mahuling nagsusugal sa isang casino sa Pasay City nitong Linggo ng gabi. ,Sa isang pahayag, sinabi ng Philippine National Police (PNP) na inaresto ang pulis matapos makatanggap ng ulat mula sa concerned citizen na madalas umano itong tumaya sa mga slot machine. ,Ang inarestong pulis ay nakatalaga sa Personnel Holding and Accounting Section ng PNP Police Security Protection Group.,Sa ilalim ng isang memorandum circular pinagbabawalan ang mga opisyal ng gobyerno na magsugal sa mga casino. ,Kakasuhan ang nahuling pulis ng paglabag sa Revised Penal Code at Republic Act 6713 o Code of Conduct and Ethical Standards for Public Officials. ,Nangako naman si PBGen. Warren de Leon ng PNP Integrity Monitoring and Enforcement Group na patuloy ang kanilang internal cleansing at pagtugis sa mga tiwaling opisyal.,""We assure the public that we will continue our aggressive campaign to rid our ranks of this kind of police destroying our organization,” sabi niya. ",Aug 29 2022 12:18 PM,https://news.abs-cbn.com/news/08/29/22/pulis-huli-sa-pagsusugal-sa-casino
"Lubak sa bahagi ng Commonwealth Avenue sa QC, peligroso umano sa mga motorista",,Aug 30 2022 01:46 PM,https://news.abs-cbn.com/video/news/08/30/22/lubak-sa-bahagi-ng-commonwealth-avenue-sa-qc-peligroso-umano-sa-mga-motorista
"10 anyos, sinakmal ng buwaya sa Palawan","MAYNILA -- Patuloy ang isinasagawang search and retrieval operation ngayon sa Brgy. Canipaan, Rizal, Palawan para hanapin ang katawan ng 10 anyos na batang lalaking sinakmal at tinangay kahapon ng buwaya habang nangangawil sa ilog.,Ayon sa Municipal Disaster Risk Reduction and Management Office ng bayan ng Rizal, 10:30 a.m. noong Agosto 28 nang nangangawil at naligo sa ilog ang bata kasama ang mga kaibigan. ,Pero bandang 5 p.m., nakita itong sakmal na ng buwaya at tinangay palayo.,Ikinasa na rin ng Palawan Council for Sustainable Development (PCSD) kasama ang Department of Environment and Natural Resources (DENR) at Palawan Wildlife Rescue and Conservation Center (PWRCC) ang pagtulong sa paghahanap sa bata. ,Magsasawa ring muli ng assessment sa Canipaan River para pag-aralan kung ano ang magiging hakbang para hindi na muling maulit ang pag-atake ng buwaya.,Sa isinagawang pag-aaral ng Crocodylus Porosus Incorporated noong 2018, lumalabas 33 buwaya na may iba't ibang laki at sukat ang naninirahan sa ilog.,Nagkaroon na rin ng panukalang gawing crocodile sanctuary ang lugar, pero mayroong ilang kondisyon na dapat ikonsidera--gaya ng pagpapaalis ng mga naninirahan malapit sa ilog--kaya hindi pa ito naisasakatuparan.,""Ang huling pagkakaalam ko ay mayroon ng draft management plan ngunit parang pagdating sa side ng (local government unit) may mga comments pa sila sa management plan,"" ayon sa tagapagsalita ng PCSD na si Jovic Fabello. ,""Ang comments ata ay kung papaalisin ba yong mga tao na nasa pampang. May mga areas kasi doon na titulado, mayroong areas na timberland so marami pang aayusin."" ,Nasa breeding season rin umano ang mga buwaya kaya nangyayari ang pag-atake hindi lamang sa gabi kundi maging sa araw. ,Kaya muling nagpaalala ang PCSD lalo na ang mga nakatira malapit sa ilog na iwasan ang paglapit, paliligo o panghuhuli ng lamang dagat para makaiwas sa human and crocodile conflict.,""Talagang ibayong pag-iingat kapag gagamit sila ng katubigan lalo na sa ilog. Madalas natin silang pinaalalahanan na kapag gabi active ang buwaya ngunit pwede rin kasing maging active yan kahit during the day kapag breeding season."" ",Aug 29 2022 03:52 PM,https://news.abs-cbn.com/news/08/29/22/10-anyos-sinakmal-ng-buwaya-sa-palawan
Shifting ipinatutupad sa mga eskuwelahan dahil sa kakulangan ng classroom,"Higit 5,000 ang naka-enroll na estudyante sa Sta. Elena High School sa Marikina City, na maghahati-hati sa nasa 100 classroom sa buong araw ng pagpasok sa eskuwelahan.,Dahil hindi lahat kakayanin, patuloy ang pagpapatupad ng 2 shift o klaseng pang-umaga at pang-hapon.,""'Yong aming morning ay Grade 7, Grade 10 at Grade 12. 'Yong Grade 12 po namin kasi nasa online, kasi masyado po silang marami, nasa 800 plus po iyon, hindi kakayanin ng aming kuwarto na 50 katao lang ang capacity. 'Yong panghapon naman po namin ay Grade[s] 8, 9 at 11,"" paliwanag ng assistant principal na si Olive Lomibao.,Hati rin sa face-to-face classes, online classes at paggamit ng modules ang paraan ng pagtuturo sa paaralan.,Sa ganoong paraan, tiyak umanong hindi mapupuno ng estudyante ang paaralan at maipapatupad ang health and safety protocols laban sa COVID-19, kabilang ang pagkakaroon ng hiwalay na entrance at exit para sa mga papasok at uuwing mag-aaal.,Hiwalay din ang pasok ng mga guro na pang-umaga at pang-hapon kaya may oras na makakapagpahinga at makapaghahanda sila ng mga lesson plan.,Kung 2 shift ang pasok sa Sta. Elena, 3 shift naman ang sa Manuel L. Quezon Elementary School sa Caloocan dahil sa dami ng mag-aaral at kakulangan ng classroom.,Nasa 4,259 estudyante ang maghahati-hati sa 32 classroom.,Pero may epekto rin umano ang pagkakaroon ng 3 shift ng paaralan sa mga guro.,""Wala pong reklamo iyan basta para sa mga bata, pero 'yon nga, medyo pagod sila dahil mayroon na tayong face-to-face [classes], mayroon pang asynchronous,"" sabi ng principal na si Moises Tamondong.,""Sana po ay madagdagan ang aming classrooms kasi malayong malayo po sa ideal na bilang ng mga bata ang classroom po namin,"" dagdag niya.,Sinegundahan naman ng Teachers' Dignity Coalition (TDC) ang pahayag ni Tamondong.,""Mas malakas ang impact nito sa mga mag-aaral kasi mababawasan 'yong class hours nila kasi kung 3 shifts ang isang school, ibig sabihin 4 hours na lang ang maximum oras ng pag-aaral nila, so nawalan sila sa ganoong punto,"" ani TDC Chairperson Benjo Basas.,""Sa mga guro naman natin, kung hindi maayos ang schedule na iyan, very likely ang mga teachers natin mago-overtime dahil nga 3 shifts iyan,"" ani Basas.,Ayon sa Department of Education (DepEd), may 91,000 kulang na classroom pero kumalahati na ito dahil sa blended learning.,Naglaan na rin ng pondo ang ahensiya para matugunan ang kakulangan ng classroom, sabi ni DepEd Spokesperson Michael Poa.,Magugunitang ipinag-utos ni DepEd Secretary at Vice President Sara Duterte na hanggang dulo ng Oktubre na lang maaaring ipatupad ang blended learning at kailangang mag-full face-to-face classes na ang mga paaralan pagdating ng Nobyembre.,Tinutukoy naman na ng DepEd ang ilang paaralang bibigyan ng exemption at papayagan pa ring makapag-distance o blended learning lagpas ng Nobyembre.",Aug 29 2022 01:48 PM,https://news.abs-cbn.com/news/08/29/22/shifting-ipinatutupad-sa-mga-eskuwelahan-dahil-sa-kakulangan-ng-classroom
Presyo ng bangus bumaba pero inaasahang sisipa sa mga susunod na araw,"Bumaba ang presyo ng bangus sa mga pamilihan sa Metro Manila, base sa pagbabantay ng Department of Agriculture (DA), pero inaasahang tataas ang presyo ng isda sa mga susunod na araw.,Base sa price monitoring ng DA, P170 na lang ang kada kilo ng bangus, mas mababa nang P5 kompara sa P175 noong nakaraang linggo.,Sa Mega Q Mart sa Quezon City, naglalaro sa P120 hanggang P170 ang presyo ng bangus kada kilo, depende sa laki.,Ayon sa tinderong si Lino Abarra, may mga nagbaba ng presyo ngayon dahil matumal ang bentahan.,Mabigat kasi umano sa bulsa ng mga suki ni Abarra ang presyp kaya pinili muna niyang maliliit na klase ng bangus ang ibenta.,""Maliit lang pero mura. Mahal 'pag malaki. Kasi ang maliit, puwede ibenta sa mga restaurant,"" ani Abarra.,Wala namang paggalaw sa presyo ng tilapia na nasa P120 kada kilo pati sa galunggong na P240 kada kilo.,Pero asahan umano ang pagtaas ng presyo ng isda dahil nababawasan ang huli tuwing malamig na panahon.,Salik din sa inaasahang taas-presyo ang big-time oil price hike na makakaapekto sa production cost ng mga mangingisda.,Muling nanawagan ang Pambansang Lakas ng Kilusang Mamamalakaya ng Pilipinas (Pamalakaya) na madaliin ng gobyerno ang pamamahagi ng fuel subsidy.,Base rin sa price monitoring ng DA, wala ring paggalaw sa mga susunod na bilihin:,
Baka - P360 hanggang P380 kada kilo,
Baboy - P255 hanggang P300 kada kilo,
Manok - P200 kada kilo,Sa asukal, hindi pa rin bumababa sa P100 ang kada kilo ng refined sugar habang P70 ang kada kilo ng brown sugar, ayon sa DA.",Aug 29 2022 04:17 PM,https://news.abs-cbn.com/business/08/29/22/presyo-ng-bangus-bumaba-sa-ilang-pamilihan
